id,title,metadata,pdf_url,toc_pdf,abstract_url,image_url
RM059,《香港公營房屋五十年：金禧回顧與前瞻》,"(Fifty Years of Public Housing in Hong Kong: A Golden Jubilee Review and Appraisal)
楊汝萬、王家英 編
(Edited by Yue-man YEUNG and Ka-ying WONG)
Chinese/21.5 x 14 cm/hardback/xx + 454 pages/
published in December 2003
ISBN 962-441-559-5; list price: US$39.00 (HK$260.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%a6%99%e6%b8%af%e5%85%ac%e7%87%9f%e6%88%bf%e5%b1%8b%e4%ba%94%e5%8d%81%e5%b9%b4%ef%bc%9a%e9%87%91%e7%a6%a7%e5%9b%9e%e9%a1%a7%e8%88%87%e5%89%8d%e7%9e%bb%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM059.jpg
RM058,Fifty Years of Public Housing in Hong Kong: A Golden Jubilee Review and Appraisal,"Edited by Yue-man YEUNG and Timothy Ka-ying WONG
English/21.5 x 14 cm/hardback/xxi + 487 pages/
published in December 2003
ISBN 962-441-558-7; list price: US$55.00 (HK$330.00)",,,https://www.hkiaps.cuhk.edu.hk/fifty-years-of-public-housing-in-hong-kong-a-golden-jubilee-review-and-appraisal,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM058.jpg
OP141,重建本土性別政治：香港處理虐妻法律的後殖民論述,"(The Reconstruction of Local Gender Politics: A Postcolonial Discourse on the Laws Controlling Wife Abuse)
By Man-chung CHIU
Chinese/21.5 x 14 cm/paperback/28 pages/published in December 2003
ISBN 962-441-141-7; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP141.pdf,,,
RM057,Housing in Hong Kong: A Golden Jubilee Bibliography,"By Yue-man YEUNG
English and Chinese/21.5 x 14 cm/paperback/ix + 301 pages/
published in November 2003
ISBN 962-441-557-9; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/housing-in-hong-kong-a-golden-jubilee-bibliography,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM057.jpg
OP140,主要官員問責制的成效及其對香港政治發展的影響,"(The Efficacy of the Accountability System for Principal Officials and Its Influence on the Political Development in Hong Kong)
By Timothy Ka-ying WONG and Po-san WAN
Chinese/21.5 x 14 cm/paperback/34 pages/published in November 2003
ISBN 962-441-140-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP140.pdf,,,
OP139,An Inquiry into the Relationship between Hong Kong's Current Economic Crisis and Housing Policy,"By Lok Sang HO
English/21.5 x 14 cm/paperback/61 pages/published in October 2003
ISBN 962-441-139-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP139.pdf,,,
OP138,經濟困難下香港市民的家庭生活狀況及人生態度：社會工作介入的啟示,"(Hong Kong People’s Family Life and View of Life under Economic Hardship: Implications for the Social Work Profession)
By Joyce Lai-chong MA, Timothy Ka-ying WONG and Yuk-king LAU
Chinese/21.5 x 14 cm/paperback/36 pages/published in July 2003
ISBN 962-441-138-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP138.pdf,,,
OP137,The Management of Cultural Heritage in Hong Kong,"By Tracey Lie-Dan LU
English/21.5 x 14 cm/paperback/28 pages/published in June 2003
ISBN 962-441-137-9; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP137.pdf,,,
RM056,Indicators of Social Development: Hong Kong 2001,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xx + 371 pages/
published May 2003
ISBN 962-441-556-0; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/indicators-of-social-development-hong-kong-2001,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM056.jpg
PF09,家庭在經濟不景時期的抗逆能力,"(Family Resilience under Economic Hardship)
Edited by Joyce Lai-chong MA, Timothy Ka-ying WONG and Yuk-king LAU
Chinese/21.5 x 14 cm/paperback/54 pages/published in May 2003
ISBN 962-441-136-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF09.pdf,,,
OP136,家庭在經濟不景時期的抗逆能力,"(Family Resilience under Economic Hardship)
Edited by Joyce Lai-chong MA, Timothy Ka-ying WONG and Yuk-king LAU
Chinese/21.5 x 14 cm/paperback/54 pages/published in May 2003
ISBN 962-441-136-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP136.pdf,,,
PF08,內地與香港更緊密的經貿關係安排,"(Closer Economic Partnership Arrangement between Mainland China and Hong Kong)
Edited by Yun-wing SUNG
Chinese/21.5 x 14 cm/paperback/33 pages/published in April 2003
ISBN 962-441-135-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF08.pdf,,,
OP135,內地與香港更緊密的經貿關係安排,"(Closer Economic Partnership Arrangement between Mainland China and Hong Kong)
Edited by Yun-wing SUNG
Chinese/21.5 x 14 cm/paperback/33 pages/published in April 2003
ISBN 962-441-135-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP135.pdf,,,
PF07,從穩定樓市措施看房屋政策的銳變,"(Transformation of Housing Policies from the Perspective of Housing Stabilization Measures)
Edited by Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/41 pages/published in March 2003
ISBN 962-441-134-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF07.pdf,,,
OP134,從穩定樓市措施看房屋政策的銳變,"(Transformation of Housing Policies from the Perspective of Housing Stabilization Measures)
Edited by Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/41 pages/published in March 2003
ISBN 962-441-134-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP134.pdf,,,
OP133,經濟困難下香港市民的工作狀況與生活感受：弱勢社群的困境,"(Hong Kong People’s Work Situations and Perceptions of Living under Economic Hardship: The Predicament of Vulnerable Groups)
By Timothy Ka-ying WONG, Joyce Lai-chong MA and Yuk-king LAU
Chinese/21.5 x 14 cm/paperback/42 pages/published in February 2003
ISBN 962-441-133-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP133.pdf,,,
OP132,香港市民對新房屋政策的態度：社會階層矛盾的轉移,"(Hong Kong People’s Attitudes towards the New Housing Policy: A Shift in Class Conflict)
By Yue-man YEUNG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/32 pages/published in January 2003
ISBN 962-441-132-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP132.pdf,,,
OP131,二零零零年立法會選舉中的策略投票：一項實證研究,"(Strategic Voting in the 2000 Legislative Council Elections: An Empirical Study)
By Ngok MA
Chinese/21.5 x 14 cm/paperback/28 pages/published in December 2002
ISBN 962-441-131-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP131.pdf,,,
OP130,離婚家庭中非與孩子同住的父╱母之親職參與,"(Study on Nonresident Parents’ Participation in Post-divorce Co-parenthood in Hong Kong)
By Yuk-king LAU
Chinese/21.5 x 14 cm/paperback/32 pages/published in November 2002
ISBN 962-441-130-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP130.pdf,,,
OP129,Internal and International Migration in China under Openness and a Marketizing Economy,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/34 pages/published in October 2002
ISBN 962-441-129-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP129.pdf,,,
OP128,Observations on the Antiquities Trade in China: A Case Study of Xiamen's Antique Arcade,"By Sidney C. H. CHEUNG
English/21.5 x 14 cm/paperback/20 pages/published in August 2002
ISBN 962-441-128-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP128.pdf,,,
OP127,當代香港小說的文學社會學分析：文學、輩代與社會,"(A Sociological Analysis of Contemporary Hong Kong Novels: Literature, Generation and Society)
By Siu-lai LAU
Chinese/21.5 x 14 cm/paperback/72 pages/published in July 2002
ISBN 962-441-127-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP127.pdf,,,
OP126,香港市民往中國內地居住、工作及置業的意欲：內地與香港整合的影響,"(Hong Kong People’s Attitudes towards Living, Working and Purchasing Property in Mainland China: The Impact of Mainland-Hong Kong Integration)
By Yue-man YEUNG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/35 pages/published in June 2002
ISBN 962-441-126-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP126.pdf,,,
OP125,回歸後香港青少年的公民意識及公民教育態度：延續與變化,"(Civic Awareness and Attitudes toward Civic Education among Young People in Post-1997 Hong Kong: Continuity and Change)
By Timothy Ka-ying WONG and Kwok-cheung SHUM
Chinese/21.5 x 14 cm/paperback/44 pages/published in May 2002
ISBN 962-441-125-5; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP125.pdf,,,
OP124,特區政府醫療政策的評估：香港市民的觀點,"(Assessing the Hong Kong SAR Government’s Health Care Policy: A Survey of Public Opinion)
By Joyce Lai-chong MA, Timothy Ka-ying WONG, Tai-wai WONG and Chack-kie WONG
Chinese/21.5 x 14 cm/paperback/38 pages/published in April 2002
ISBN 962-441-124-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP124.pdf,,,
OP123,當代華人城市的民間社會組織：台北、香港、廣州、廈門的比較分析,"(Civil Society Organizations in Contemporary Chinese Urban Societies: Taipei, Hong Kong, Guangzhou and Xiamen Compared)
By Robert P. WELLER, Hsin-Huang Michael HSIAO, Hsin-chi KUAN, Tai-lok LUI, Kin-man CHAN, Haixiong QIU, Guozhen YANG and Shunli HUANG
Chinese/21.5 x 14 cm/paperback/72 pages/published in March 2002
ISBN 962-441-123-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP123.pdf,,,
OP122,Free Trade Zones in China: Review and Prospect,"By Jianfa SHEN and Yue-man YEUNG
English/21.5 x 14 cm/paperback/36 pages/published in March 2002
ISBN 962-441-122-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP122.pdf,,,
OP121,台灣第五屆立法院選舉結果對其內部政局及兩岸關係的影響,"(The Impact of Taiwan’s Fifth Legislative Yuan Election on Its Domestic Politics and Cross-strait Relations)
By Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/23 pages/published in February 2002
ISBN 962-441-121-2; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP121.pdf,,,
OP120,特區政府教育政策的評估：香港市民的觀點,"(Assessing the Hong Kong SAR Government’s Education Policy: A Survey of Public Opinion)
By Chack-kie WONG, Leslie Nai-kwai LO and Chi-yuen TIK
Chinese/21.5 x 14 cm/paperback/50 pages/published in January 2002
ISBN 962-441-120-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP120.pdf,,,
OP119,從美國調整台海政策看中美台三角關係的前景,"(The Future of the Triangular Relationship between China, the United States and Taiwan)
By Jianbin LIANG, Zhihua LIANG and Yan LIU
Chinese/21.5 x 14 cm/paperback/20 pages/published in December 2001
ISBN 962-441-119-0; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP119.pdf,,,
RM055,《新經濟與中國西部開發》,"(The New Economy and China’s Western Development)
陳述彭、楊汝萬、林琿 編
(Edited by Shupeng CHEN, Yue-man YEUNG and Hui LIN)
Chinese/21.5 x 14 cm/paperback/xviii + 243 pages/
published in November 2001
ISBN 962-441-555-2; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e6%96%b0%e7%b6%93%e6%bf%9f%e8%88%87%e4%b8%ad%e5%9c%8b%e8%a5%bf%e9%83%a8%e9%96%8b%e7%99%bc%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM055.jpg
RM054,《社會轉型與文化變貌：華人社會的比較》,"(Social Transformation and Cultural Change in Chinese Societies)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/paperback/xvi + 548 pages/
published in October 2001
ISBN 962-441-554-4; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e7%a4%be%e6%9c%83%e8%bd%89%e5%9e%8b%e8%88%87%e6%96%87%e5%8c%96%e8%ae%8a%e8%b2%8c%ef%bc%9a%e8%8f%af%e4%ba%ba%e7%a4%be%e6%9c%83%e7%9a%84%e6%af%94%e8%bc%83%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM054.jpg
OP118,特區政府社會福利政策的評估：香港市民的觀點,"(Assessing the Hong Kong SAR Government’s Social Welfare Policy: A Survey of Public Opinion)
By Chack-kie WONG, Kenneth Kin-lam CHAU and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/43 pages/published in October 2001
ISBN 962-441-118-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP118.pdf,,,
RM053,Indicators of Social Development: Hong Kong 1999,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xvii + 226 pages/
published in August 2001
ISBN 962-441-553-6; list price: US$9.00 (HK$60.00)",,,https://www.hkiaps.cuhk.edu.hk/indicators-of-social-development-hong-kong-1999,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM053.jpg
OP117,特區政府房屋政策評估：香港市民的觀點,"(Assessing the Hong Kong SAR Government’s Housing Policy: A Survey of Public Opinion)
By Yue-man YEUNG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/42 pages/published in July 2001
ISBN 962-441-117-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP117.pdf,,,
OP116,The Rise and Changing Nature of Taiwanese Nationalism,"By Timothy Ka-ying WONG
English/21.5 x 14 cm/paperback/38 pages/published in May 2001
ISBN 962-441-116-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP116.pdf,,,
RM052,《香港選舉資料匯編：1996年-2000年》,"(Electoral Facts in Hong Kong: 1996-2000)
葉天生 編(Edited by Tin-sang YIP)
Chinese/21.5 x 14 cm/paperback/xii + 195 pages/
published in March 2001
ISBN 962-441-552-8; list price: US$9.00 (HK$60.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%a6%99%e6%b8%af%e9%81%b8%e8%88%89%e8%b3%87%e6%96%99%e5%8c%af%e7%b7%a8%ef%bc%9a1996%e5%b9%b4-2000%e5%b9%b4%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM052.jpg
OP115,Growth without Catching Up: Organizational Dynamics in the Restructuring of the Electronics Industry in Hong Kong,"By Stephen W. K. CHIU and Ka-chung WONG
English/21.5 x 14 cm/paperback/79 pages/published in February 2001
ISBN 962-441-115-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP115.pdf,,,
RM051,《雲南省與湄公河區域合作：中國地方自主性的發展》,"(Cooperation between Yunnan Province and Mekong River District: Local Development in China)
楊洪常(By Hong-chang YANG)
Chinese/21.5 x 14 cm/paperback/xiii + 263 pages/
published in January 2001
ISBN 962-441-551-X; list price: US$9.00 (HK$60.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%9b%b2%e5%8d%97%e7%9c%81%e8%88%87%e6%b9%84%e5%85%ac%e6%b2%b3%e5%8d%80%e5%9f%9f%e5%90%88%e4%bd%9c%ef%bc%9a%e4%b8%ad%e5%9c%8b%e5%9c%b0%e6%96%b9%e8%87%aa%e4%b8%bb%e6%80%a7%e7%9a%84%e7%99%bc,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM051.jpg
OP114,香港與亞太區域發展：民意的探討,"(Hong Kong and Asia-Pacific Development: An Exploration of Public Opinion)
By Yue-man YEUNG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/27 pages/published in January 2001
ISBN 962-441-114-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP114.pdf,,,
OP113,Regional Polarization in Guangdong Province in South China,"By Jianfa SHEN, Chaolin GU, Feng ZHEN and Kwan-yiu WONG
English/21.5 x 14 cm/paperback/46 pages/published in November 2000
ISBN 962-441-113-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP113.pdf,,,
USC16,以農民合作的名義：1986-1999四川省農村合作基金會存亡里程,"(In the Name of Agricultural Co-operation: A Case Study of Rural Financial Foundations in Sichuan, 1986-1999)
郭曉鳴、趙昌文 (By Xiaoming GUO and Changwen ZHAO)
Chinese/21.5 x 14 cm/paperback/60 pages/published in September 2000
ISBN 962-441-716-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC16.pdf,,,
OP112,民進黨大陸政策演變的政治經濟分析,"(The Evolutions of the Democratic Progressive Party’s Mainland Policy: A Political Economy Analysis)
By Milan Tung-Wen SUN and Chung-Chuan CHA
Chinese/21.5 x 14 cm/paperback/34 pages/published in September 2000
ISBN 962-441-112-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP112.pdf,,,
USC15,中蘇同盟的經濟背景：1948-1953,"(The Economic Background of the Sino-Russian Ally: 1948-1953)
沈志華 (By Zhihua SHEN)
Chinese/21.5 x 14 cm/paperback/127 pages/published in August 2000
ISBN 962-441-715-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC15.pdf,,,
OP111,Education and Principle-based Opinion: A Study of the Right of Abode Controversy in Hong Kong,"By Joseph Man CHAN, Kenneth K. L. CHAU and Francis L. F. LEE
English/21.5 x 14 cm/paperback/56 pages/published in July 2000
ISBN 962-441-111-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP111.pdf,,,
OP110,香港的「一國兩制」實踐：發展與挑戰,"(The Practice of “One Country, Two Systems” in Hong Kong: Development and Challenge)
By Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/24 pages/published in June 2000
ISBN 962-441-110-7; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP110.pdf,,,
RM050,《市場、階級與政治：變遷中的華人社會》,"(Market, Class and Politics in Changing Chinese Societies)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/paperback/xii + 546 pages/
published in May 2000
ISBN 962-441-550-1; list price: US$12.00 (HK$80.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM050.jpg
OP109,Globalization and the New Urban Challenge,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/18 pages/published in May 2000
ISBN 962-441-109-3; list price: US$1.50 (HK$10.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP109.pdf,,,
OP108,Re-visiting Hong Kong Paradise: A Study of Japanese Net Surfers,"By Sidney C. H. CHEUNG and Mitsuo KAWAGUCHI
English/21.5 x 14 cm/paperback/26 pages/published in April 2000
ISBN 962-441-108-5; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP108.pdf,,,
OP107,The Occupational Attainments of the Five Major Dialect Groups in Hong Kong,"By Susanne Yuk-ping CHOI
English/21.5 x 14 cm/paperback/40 pages/published in March 2000
ISBN 962-441-107-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP107.pdf,,,
OP106,「一九七二架構」的鬆動解體與北京的對策,"(The Dissolution of the “1972 Framework” and Beijing’s Coping Strategy)
By Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/22 pages/published in February 2000
ISBN 962-441-106-9; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP106.pdf,,,
PF06,污水排放策略：我們的冀求與承擔,"(Sewage Disposal Strategy: Our Expectation and Obligation)
Edited by Kin-che LAM
Chinese/21.5 x 14 cm/paperback/42 pages/published in January 2000
ISBN 962-441-105-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF06.pdf,,,
OP105,污水排放策略：我們的冀求與承擔,"(Sewage Disposal Strategy: Our Expectation and Obligation)
Edited by Kin-che LAM
Chinese/21.5 x 14 cm/paperback/42 pages/published in January 2000
ISBN 962-441-105-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP105.pdf,,,
OP104,Earnings Divergence of Immigrants,"By Kit-Chun LAM and Pak-Wai LIU
English/21.5 x 14 cm/paperback/38 pages/published in January 2000
ISBN 962-441-104-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP104.pdf,,,
OP103,Globalization and Regional Transformation in Pacific Asia,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/22 pages/published in December 1999
ISBN 962-441-103-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP103.pdf,,,
OP102,Shanghai and Hong Kong as Service Hubs,"By Yun-wing SUNG
English/21.5 x 14 cm/paperback/32 pages/published in December 1999
ISBN 962-441-102-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP102.pdf,,,
RM049,《福建暨閩南研究文獻選輯》,"(Bibliography of Studies on Fujian With Special Reference to Minnan)
陳志明、張小軍 編
(Edited by Chee-Beng TAN and Xiaojun ZHANG)
Chinese and English/21.5 x 14 cm/paperback/xii + 167 pages/
published in November 1999
ISBN 962-441-549-8; list price: US$7.50 (HK$50.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM049.jpg
RM048,Press and Politics in Hong Kong: Case Studies from 1967 to 1997,"Edited by Clement Y. K. SO and Joseph Man CHAN
English/21.5 x 14 cm/paperback/ix + 539 pages/
published in November 1999
ISBN 962-441-548-X; list price: US$12.00 (HK$80.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM048.jpg
PF05,香港特區教育的再發展：論董特首的第二份施政報告,"(Further Development of Education in Hong Kong)
Edited by Leslie N. K. LO and Wing-kwong TSANG
Chinese/21.5 x 14 cm/paperback/42 pages/published in November 1999
ISBN 962-441-101-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF05.pdf,,,
OP101,香港特區教育的再發展：論董特首的第二份施政報告,"(Further Development of Education in Hong Kong)
Edited by Leslie N. K. LO and Wing-kwong TSANG
Chinese/21.5 x 14 cm/paperback/42 pages/published in November 1999
ISBN 962-441-101-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP101.pdf,,,
OP100,Health Care Reform in Hong Kong: A Discussion of the Harvard Report,"By Michael C. M. LEUNG
English/21.5 x 14 cm/paperback/24 pages/published in November 1999
ISBN 962-441-100-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP100.pdf,,,
OP099,Private Practice and Gendered Power: Women Doctors in Hong Kong,"By Siumi Maria TAM
English/21.5 x 14 cm/paperback/16 pages/published in October 1999
ISBN 962-441-099-2; list price: US$1.50 (HK$10.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP099.pdf,,,
PF04,香港工業發展之前景,"(The Future of Industrial Development in Hong Kong)
Edited by Sunny Kai-sun KWONG and Stephen Wing-kai CHIU
Chinese/21.5 x 14 cm/paperback/26 pages/published in September 1999
ISBN 962-441-098-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF04.pdf,,,
OP098,香港工業發展之前景,"(The Future of Industrial Development in Hong Kong)
Edited by Sunny Kai-sun KWONG and Stephen Wing-kai CHIU
Chinese/21.5 x 14 cm/paperback/26 pages/published in September 1999
ISBN 962-441-098-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP098.pdf,,,
RM047,《邁向廿一世紀的中國：城鄉與區域發展》,"(Towards the 21st Century in China: Urban and Regional Development)
楊汝萬、陸大道、沈建法 編
(Edited by Yue-man YEUNG, Dadao LU and Jianfa SHEN)
Chinese/21.5 x 14 cm/paperback/xix + 553 pages/
published in August 1999
ISBN 962-441-547-1; list price: US$13.50 (HK$90.00)(out of stock)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM047.jpg
RM046,《邁向廿一世紀的中國：環境、資源與可持續發展》,"(Towards the 21st Century in China: Environment, Resources and Sustainable Development)
林健枝、陳永勤、伍世良 編
(Edited by Kin-che LAM, David CHEN and Sai-leung NG)
Chinese/21.5 x 14 cm/paperback/xv + 434 pages/
published in August 1999
ISBN 962-441-546-3; list price: US$12.00 (HK$80.00)(out of stock)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM046.jpg
RM045,《邁向廿一世紀的中國：地理學的理論與方法》,"(Towards the 21st Century in China: Theory and Methodology in Geography)
吳傳鈞、薛鳯旋、張家楨 編
(Edited by Chuanjun WU, Victor F. S. SIT and Jiazhen ZHANG)
Chinese/21.5 x 14 cm/paperback/x + 241 pages/
published in August 1999
ISBN 962-441-545-5; list price: US$9.00 (HK$60.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM045.jpg
OP097,Reconstructing the Democratic Discourses in Taiwan: A Q Methodological Approach,"By Timothy Ka-ying WONG and Milan Tung-wen SUN
English/21.5 x 14 cm/paperback/38 pages/published in August 1999
ISBN 962-441-097-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP097.pdf,,,
